,Date,Address,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,dayofyear,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,weight_1,weight_2,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,1week_halfmile,1week_1mile,1week_5mile,1month_halfmile,1month_1mile,1month_5mile,1quarter_halfmile,1quarter_1mile,1quarter_5mile
4257,2009-09-03,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,2,0,246,0,0,1,0,0,0,0,0.6749127318847756,0.32508726811522437,75.0,56.674912731884774,66.0,-0.6501745362304487,54.674912731884774,59.674912731884774,0.0,1.0,0.0,0.0,0.0,29.460494763913086,30.146501745362304,5.037456365942388,5.674912731884775,5.932508726811523,0,0,1,0,0,1,0,0,1
4258,2009-09-03,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,2,0,246,0,0,0,1,0,0,0,0.6749127318847756,0.32508726811522437,75.0,56.674912731884774,66.0,-0.6501745362304487,54.674912731884774,59.674912731884774,0.0,1.0,0.0,0.0,0.0,29.460494763913086,30.146501745362304,5.037456365942388,5.674912731884775,5.932508726811523,0,0,1,0,0,1,0,0,1
4259,2009-09-03,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,3,0,246,0,0,1,0,0,0,0,0.48268587139048,0.5173141286095201,75.0,56.48268587139049,66.0,-1.0346282572190402,54.48268587139049,59.48268587139049,0.0,1.0,0.0,0.0,0.0,29.44896115228343,30.150346282572194,4.941342935695241,5.482685871390481,5.951731412860953,1,1,1,1,1,1,1,1,1
4260,2009-09-03,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,246,0,0,0,1,0,0,0,0.48268587139048,0.5173141286095201,75.0,56.48268587139049,66.0,-1.0346282572190402,54.48268587139049,59.48268587139049,0.0,1.0,0.0,0.0,0.0,29.44896115228343,30.150346282572194,4.941342935695241,5.482685871390481,5.951731412860953,1,1,1,1,1,1,1,1,1
4261,2009-09-03,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,1,0,246,0,0,1,0,0,0,0,0.8729325702689558,0.1270674297310442,75.0,56.87293257026895,66.0,-0.2541348594620884,54.87293257026896,59.87293257026895,0.0,1.0,0.0,0.0,0.0,29.472375954216137,30.14254134859462,5.136466285134478,5.872932570268956,5.912706742973104,0,0,1,0,0,1,0,0,1
4262,2009-09-03,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,246,0,0,0,1,0,0,0,0.6777923071778581,0.32220769282214196,75.0,56.67779230717786,66.0,-0.6444153856442839,54.67779230717787,59.67779230717786,0.0,1.0,0.0,0.0,0.0,29.460667538430677,30.146444153856443,5.038896153588929,5.677792307177858,5.932220769282215,0,0,1,0,0,1,0,0,1
4263,2009-09-03,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,1,0,246,0,0,1,0,0,0,0,0.6760351031573764,0.32396489684262364,75.0,56.676035103157375,66.0,-0.6479297936852473,54.676035103157375,59.676035103157375,0.0,1.0,0.0,0.0,0.0,29.460562106189442,30.14647929793685,5.0380175515786885,5.676035103157376,5.932396489684263,0,0,1,0,0,1,0,0,1
4264,2009-09-03,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,1,0,246,0,0,0,1,0,0,0,0.6760351031573764,0.32396489684262364,75.0,56.676035103157375,66.0,-0.6479297936852473,54.676035103157375,59.676035103157375,0.0,1.0,0.0,0.0,0.0,29.460562106189442,30.14647929793685,5.0380175515786885,5.676035103157376,5.932396489684263,0,0,1,0,0,1,0,0,1
4265,2009-09-03,"4000 South Dearborn Street, Chicago, IL 60609, USA",40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,2,0,246,0,1,0,0,0,0,0,0.7309791295396024,0.2690208704603977,75.00000000000001,56.730979129539605,66.0,-0.5380417409207954,54.73097912953961,59.73097912953961,0.0,1.0,0.0,0.0,0.0,29.463858747772377,30.145380417409214,5.065489564769802,5.730979129539603,5.926902087046041,0,0,1,0,0,1,0,0,1
4266,2009-09-03,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0,246,0,0,1,0,0,0,0,0.7556439162357468,0.24435608376425322,75.0,56.75564391623575,66.0,-0.48871216752850644,54.75564391623574,59.75564391623575,0.0,1.0,0.0,0.0,0.0,29.465338634974145,30.144887121675282,5.077821958117873,5.755643916235746,5.924435608376426,0,0,1,0,0,1,0,0,1
4267,2009-09-03,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0,246,0,0,0,1,0,0,0,0.7556439162357468,0.24435608376425322,75.0,56.75564391623575,66.0,-0.48871216752850644,54.75564391623574,59.75564391623575,0.0,1.0,0.0,0.0,0.0,29.465338634974145,30.144887121675282,5.077821958117873,5.755643916235746,5.924435608376426,0,0,1,0,0,1,0,0,1
4268,2009-09-03,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0,246,0,0,0,0,1,0,0,0.7556439162357468,0.24435608376425322,75.0,56.75564391623575,66.0,-0.48871216752850644,54.75564391623574,59.75564391623575,0.0,1.0,0.0,0.0,0.0,29.465338634974145,30.144887121675282,5.077821958117873,5.755643916235746,5.924435608376426,0,0,1,0,0,1,0,0,1
4269,2009-09-03,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,1,0,246,0,0,0,1,0,0,0,0.7588739472516379,0.24112605274836207,75.0,56.758873947251644,66.0,-0.48225210549672415,54.75887394725164,59.75887394725164,0.0,1.0,0.0,0.0,0.0,29.4655324368351,30.144822521054966,5.079436973625819,5.758873947251638,5.9241126052748365,0,0,1,0,0,1,0,0,1
4270,2009-09-03,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,246,0,0,1,0,0,0,0,0.933202993729867,0.06679700627013299,75.0,56.933202993729864,66.0,-0.13359401254026598,54.933202993729864,59.933202993729864,0.0,1.0,0.0,0.0,0.0,29.475992179623795,30.141335940125405,5.166601496864934,5.933202993729868,5.906679700627014,0,1,1,0,1,1,0,1,1
4271,2009-09-03,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,3,0,246,0,0,0,1,0,0,0,0.933202993729867,0.06679700627013299,75.0,56.933202993729864,66.0,-0.13359401254026598,54.933202993729864,59.933202993729864,0.0,1.0,0.0,0.0,0.0,29.475992179623795,30.141335940125405,5.166601496864934,5.933202993729868,5.906679700627014,0,1,1,0,1,1,0,1,1
4272,2009-09-03,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,246,0,0,1,0,0,0,0,0.4759362848464614,0.5240637151535386,75.0,56.475936284846455,66.0,-1.0481274303070771,54.475936284846455,59.475936284846455,0.0,1.0,0.0,0.0,0.0,29.448556177090786,30.15048127430307,4.93796814242323,5.475936284846461,5.9524063715153535,0,1,1,0,1,1,0,1,1
4273,2009-09-03,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,246,0,1,0,0,0,0,0,0.6958901905305043,0.3041098094694957,75.0,56.6958901905305,66.0,-0.6082196189389913,54.695890190530505,59.695890190530505,0.0,1.0,0.0,0.0,0.0,29.46175341143183,30.146082196189386,5.047945095265252,5.695890190530504,5.93041098094695,0,0,1,0,0,1,0,0,1
4274,2009-09-03,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,3,0,246,0,0,0,1,0,0,0,0.6958901905305043,0.3041098094694957,75.0,56.6958901905305,66.0,-0.6082196189389913,54.695890190530505,59.695890190530505,0.0,1.0,0.0,0.0,0.0,29.46175341143183,30.146082196189386,5.047945095265252,5.695890190530504,5.93041098094695,0,0,1,0,0,1,0,0,1
4275,2009-09-03,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,1,0,246,0,0,1,0,0,0,0,0.5069008571554529,0.49309914284454714,75.0,56.50690085715545,66.0,-0.9861982856890943,54.50690085715546,59.50690085715545,0.0,1.0,0.0,0.0,0.0,29.450414051429327,30.14986198285689,4.953450428577726,5.506900857155453,5.949309914284455,0,0,1,0,0,1,0,0,1
4276,2009-09-03,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,13,0,246,0,0,1,0,0,0,0,0.8717172727685576,0.12828272723144232,74.99999999999999,56.87171727276856,66.0,-0.25656545446288465,54.87171727276856,59.87171727276855,0.0,0.9999999999999999,0.0,0.0,0.0,29.47230303636611,30.142565654544626,5.135858636384278,5.871717272768557,5.912828272723144,0,0,1,0,0,1,0,0,1
4277,2009-09-03,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,2,0,246,0,0,0,1,0,0,0,0.8717172727685576,0.12828272723144232,74.99999999999999,56.87171727276856,66.0,-0.25656545446288465,54.87171727276856,59.87171727276855,0.0,0.9999999999999999,0.0,0.0,0.0,29.47230303636611,30.142565654544626,5.135858636384278,5.871717272768557,5.912828272723144,0,0,1,0,0,1,0,0,1
4278,2009-09-03,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,246,0,0,1,0,0,0,0,0.7698333522831842,0.2301666477168159,75.0,56.769833352283186,66.0,-0.4603332954336318,54.769833352283186,59.769833352283186,0.0,1.0,0.0,0.0,0.0,29.466190001136994,30.144603332954336,5.084916676141593,5.769833352283184,5.923016664771682,1,1,1,1,1,1,1,1,1
4279,2009-09-03,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,5,0,246,0,0,0,1,0,0,0,0.7698333522831842,0.2301666477168159,75.0,56.769833352283186,66.0,-0.4603332954336318,54.769833352283186,59.769833352283186,0.0,1.0,0.0,0.0,0.0,29.466190001136994,30.144603332954336,5.084916676141593,5.769833352283184,5.923016664771682,1,1,1,1,1,1,1,1,1
4280,2009-09-03,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,246,0,0,0,0,0,0,1,0.7698333522831842,0.2301666477168159,75.0,56.769833352283186,66.0,-0.4603332954336318,54.769833352283186,59.769833352283186,0.0,1.0,0.0,0.0,0.0,29.466190001136994,30.144603332954336,5.084916676141593,5.769833352283184,5.923016664771682,1,1,1,1,1,1,1,1,1
4281,2009-09-03,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,246,0,0,1,0,0,0,0,0.6800596585158624,0.31994034148413764,75.0,56.68005965851586,66.0,-0.6398806829682753,54.68005965851586,59.68005965851586,0.0,1.0,0.0,0.0,0.0,29.46080357951095,30.14639880682968,5.040029829257931,5.680059658515862,5.931994034148413,0,0,1,0,0,1,0,0,1
4282,2009-09-03,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,246,0,0,0,0,1,0,0,0.6800596585158624,0.31994034148413764,75.0,56.68005965851586,66.0,-0.6398806829682753,54.68005965851586,59.68005965851586,0.0,1.0,0.0,0.0,0.0,29.46080357951095,30.14639880682968,5.040029829257931,5.680059658515862,5.931994034148413,0,0,1,0,0,1,0,0,1
4283,2009-09-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,246,0,1,0,0,0,0,0,0.16891536069254554,0.8310846393074545,75.0,56.168915360692544,66.0,-1.662169278614909,54.16891536069255,59.16891536069255,0.0,1.0,0.0,0.0,0.0,29.430134921641553,30.15662169278615,4.784457680346273,5.168915360692546,5.983108463930745,0,0,1,0,0,1,0,0,1
4284,2009-09-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,19,0,246,0,0,1,0,0,0,0,0.16891536069254554,0.8310846393074545,75.0,56.168915360692544,66.0,-1.662169278614909,54.16891536069255,59.16891536069255,0.0,1.0,0.0,0.0,0.0,29.430134921641553,30.15662169278615,4.784457680346273,5.168915360692546,5.983108463930745,0,0,1,0,0,1,0,0,1
4285,2009-09-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,1,246,0,0,0,1,0,0,0,0.16891536069254554,0.8310846393074545,75.0,56.168915360692544,66.0,-1.662169278614909,54.16891536069255,59.16891536069255,0.0,1.0,0.0,0.0,0.0,29.430134921641553,30.15662169278615,4.784457680346273,5.168915360692546,5.983108463930745,0,0,1,0,0,1,0,0,1
4286,2009-09-03,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,3,0,246,0,0,1,0,0,0,0,0.13077685984774945,0.8692231401522506,75.0,56.13077685984775,66.0,-1.738446280304501,54.13077685984775,59.13077685984775,0.0,1.0,0.0,0.0,0.0,29.427846611590866,30.157384462803044,4.765388429923875,5.1307768598477494,5.986922314015225,0,0,1,0,0,1,0,0,1
4287,2009-09-03,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,246,0,0,0,1,0,0,0,0.13077685984774945,0.8692231401522506,75.0,56.13077685984775,66.0,-1.738446280304501,54.13077685984775,59.13077685984775,0.0,1.0,0.0,0.0,0.0,29.427846611590866,30.157384462803044,4.765388429923875,5.1307768598477494,5.986922314015225,0,0,1,0,0,1,0,0,1
4288,2009-09-03,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,246,0,1,0,0,0,0,0,0.6874059418439684,0.31259405815603164,75.0,56.68740594184398,66.0,-0.6251881163120633,54.68740594184397,59.68740594184398,0.0,1.0,0.0,0.0,0.0,29.46124435651064,30.146251881163124,5.043702970921984,5.687405941843969,5.931259405815604,0,0,1,0,0,1,0,0,1
4289,2009-09-03,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,246,0,0,1,0,0,0,0,0.6874059418439684,0.31259405815603164,75.0,56.68740594184398,66.0,-0.6251881163120633,54.68740594184397,59.68740594184398,0.0,1.0,0.0,0.0,0.0,29.46124435651064,30.146251881163124,5.043702970921984,5.687405941843969,5.931259405815604,0,0,1,0,0,1,0,0,1
4290,2009-09-03,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0,246,0,0,0,1,0,0,0,0.6874059418439684,0.31259405815603164,75.0,56.68740594184398,66.0,-0.6251881163120633,54.68740594184397,59.68740594184398,0.0,1.0,0.0,0.0,0.0,29.46124435651064,30.146251881163124,5.043702970921984,5.687405941843969,5.931259405815604,0,0,1,0,0,1,0,0,1
4291,2009-09-03,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,246,0,1,0,0,0,0,0,0.7128200186485777,0.28717998135142225,75.0,56.71282001864857,66.0,-0.5743599627028445,54.71282001864857,59.71282001864857,0.0,1.0,0.0,0.0,0.0,29.462769201118917,30.145743599627025,5.0564100093242885,5.712820018648578,5.928717998135142,1,1,1,1,1,1,1,1,1
4292,2009-09-03,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,246,0,0,0,1,0,0,0,0.7128200186485777,0.28717998135142225,75.0,56.71282001864857,66.0,-0.5743599627028445,54.71282001864857,59.71282001864857,0.0,1.0,0.0,0.0,0.0,29.462769201118917,30.145743599627025,5.0564100093242885,5.712820018648578,5.928717998135142,1,1,1,1,1,1,1,1,1
4293,2009-09-03,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,4,0,246,0,1,0,0,0,0,0,0.6893679724825934,0.31063202751740654,75.0,56.68936797248259,66.0,-0.6212640550348131,54.689367972482586,59.68936797248259,0.0,1.0,0.0,0.0,0.0,29.461362078348955,30.146212640550345,5.044683986241297,5.689367972482593,5.931063202751741,0,0,1,0,0,1,0,0,1
4294,2009-09-03,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,4,0,246,0,0,1,0,0,0,0,0.6893679724825934,0.31063202751740654,75.0,56.68936797248259,66.0,-0.6212640550348131,54.689367972482586,59.68936797248259,0.0,1.0,0.0,0.0,0.0,29.461362078348955,30.146212640550345,5.044683986241297,5.689367972482593,5.931063202751741,0,0,1,0,0,1,0,0,1
4295,2009-09-03,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,3,0,246,0,0,0,1,0,0,0,0.6893679724825934,0.31063202751740654,75.0,56.68936797248259,66.0,-0.6212640550348131,54.689367972482586,59.68936797248259,0.0,1.0,0.0,0.0,0.0,29.461362078348955,30.146212640550345,5.044683986241297,5.689367972482593,5.931063202751741,0,0,1,0,0,1,0,0,1
4296,2009-09-03,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,246,0,0,1,0,0,0,0,0.7139945542812459,0.286005445718754,75.0,56.71399455428124,66.0,-0.572010891437508,54.71399455428124,59.71399455428124,0.0,1.0,0.0,0.0,0.0,29.462839673256873,30.145720108914375,5.056997277140623,5.713994554281246,5.928600544571875,0,0,1,0,0,1,0,0,1
4297,2009-09-14,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,3,0,257,0,1,0,0,0,0,0,0.7247163960444193,0.27528360395558077,84.0,58.72471639604442,71.72471639604443,1.9269852276890653,55.72471639604442,61.72471639604443,0.0,6.724716396044419,0.0,0.0,0.0,29.38348298376267,30.055505672079114,0.8247163960444194,18.505672079111616,2.534829837626652,0,0,1,0,0,1,0,0,1
4298,2009-09-14,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,15,0,257,0,0,1,0,0,0,0,0.7247163960444193,0.27528360395558077,84.0,58.72471639604442,71.72471639604443,1.9269852276890653,55.72471639604442,61.72471639604443,0.0,6.724716396044419,0.0,0.0,0.0,29.38348298376267,30.055505672079114,0.8247163960444194,18.505672079111616,2.534829837626652,0,0,1,0,0,1,0,0,1
4299,2009-09-14,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,4,0,257,0,0,0,1,0,0,0,0.7247163960444193,0.27528360395558077,84.0,58.72471639604442,71.72471639604443,1.9269852276890653,55.72471639604442,61.72471639604443,0.0,6.724716396044419,0.0,0.0,0.0,29.38348298376267,30.055505672079114,0.8247163960444194,18.505672079111616,2.534829837626652,0,0,1,0,0,1,0,0,1
4300,2009-09-14,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,257,0,0,1,0,0,0,0,0.6666134591168228,0.33338654088317726,84.0,58.666613459116824,71.66661345911683,2.333705786182241,55.66661345911683,61.666613459116824,0.0,6.666613459116823,0.0,0.0,0.0,29.37999680754701,30.056667730817665,0.7666134591168229,19.667730817663546,2.499968075470094,1,1,1,1,1,1,1,1,1
4301,2009-09-14,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,9,0,257,0,0,1,0,0,0,0,0.7073233159620111,0.29267668403798874,84.0,58.707323315962,71.707323315962,2.0487367882659213,55.70732331596201,61.707323315962,0.0,6.707323315962011,0.0,0.0,0.0,29.382439398957715,30.05585353368076,0.8073233159620112,18.853533680759774,2.5243939895772067,0,0,1,0,0,1,0,0,1
4302,2009-09-14,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,5,0,257,0,0,0,1,0,0,0,0.7073233159620111,0.29267668403798874,84.0,58.707323315962,71.707323315962,2.0487367882659213,55.70732331596201,61.707323315962,0.0,6.707323315962011,0.0,0.0,0.0,29.382439398957715,30.05585353368076,0.8073233159620112,18.853533680759774,2.5243939895772067,0,0,1,0,0,1,0,0,1
4303,2009-09-14,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,0,257,0,0,1,0,0,0,0,0.6680183077909071,0.3319816922090929,84.0,58.6680183077909,71.6680183077909,2.32387184546365,55.6680183077909,61.66801830779091,0.0,6.6680183077909065,0.0,0.0,0.0,29.38008109846745,30.05663963384418,0.7680183077909071,19.63963384418186,2.500810984674544,0,0,1,0,0,1,0,0,1
4304,2009-09-14,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,0,257,0,0,0,1,0,0,0,0.6680183077909071,0.3319816922090929,84.0,58.6680183077909,71.6680183077909,2.32387184546365,55.6680183077909,61.66801830779091,0.0,6.6680183077909065,0.0,0.0,0.0,29.38008109846745,30.05663963384418,0.7680183077909071,19.63963384418186,2.500810984674544,0,0,1,0,0,1,0,0,1
4305,2009-09-14,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,8,1,257,0,0,1,0,0,0,0,0.6278514963490507,0.3721485036509493,84.0,58.62785149634905,71.62785149634905,2.605039525556645,55.62785149634905,61.62785149634905,0.0,6.6278514963490505,0.0,0.0,0.0,29.377671089780943,30.05744297007302,0.7278514963490508,20.442970073018987,2.4767108978094305,1,1,1,1,1,1,1,1,1
4306,2009-09-14,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,257,0,1,0,0,0,0,0,0.6550914307580781,0.3449085692419219,84.0,58.65509143075808,71.65509143075808,2.4143599846934536,55.65509143075808,61.65509143075808,0.0,6.655091430758079,0.0,0.0,0.0,29.379305485845485,30.056898171384837,0.7550914307580782,19.898171384838438,2.4930548584548466,0,1,1,0,1,1,0,1,1
4307,2009-09-14,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,257,0,0,1,0,0,0,0,0.6550914307580781,0.3449085692419219,84.0,58.65509143075808,71.65509143075808,2.4143599846934536,55.65509143075808,61.65509143075808,0.0,6.655091430758079,0.0,0.0,0.0,29.379305485845485,30.056898171384837,0.7550914307580782,19.898171384838438,2.4930548584548466,0,1,1,0,1,1,0,1,1
4308,2009-09-14,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,4,0,257,0,0,1,0,0,0,0,0.6136758587111996,0.38632414128880044,84.0,58.6136758587112,71.6136758587112,2.704268989021603,55.6136758587112,61.6136758587112,0.0,6.6136758587112,0.0,0.0,0.0,29.37682055152267,30.057726482825778,0.7136758587111997,20.72648282577601,2.46820551522672,1,1,1,1,1,1,1,1,1
4309,2009-09-14,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0,257,0,0,0,1,0,0,0,0.6136758587111996,0.38632414128880044,84.0,58.6136758587112,71.6136758587112,2.704268989021603,55.6136758587112,61.6136758587112,0.0,6.6136758587112,0.0,0.0,0.0,29.37682055152267,30.057726482825778,0.7136758587111997,20.72648282577601,2.46820551522672,1,1,1,1,1,1,1,1,1
4310,2009-09-14,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,257,0,0,1,0,0,0,0,0.634794869202423,0.365205130797577,84.0,58.63479486920242,71.63479486920242,2.556435915583039,55.63479486920242,61.63479486920242,0.0,6.634794869202423,0.0,0.0,0.0,29.378087692152143,30.05730410261595,0.7347948692024231,20.30410261595154,2.480876921521454,0,1,1,0,1,1,0,1,1
4311,2009-09-14,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,257,0,0,0,1,0,0,0,0.634794869202423,0.365205130797577,84.0,58.63479486920242,71.63479486920242,2.556435915583039,55.63479486920242,61.63479486920242,0.0,6.634794869202423,0.0,0.0,0.0,29.378087692152143,30.05730410261595,0.7347948692024231,20.30410261595154,2.480876921521454,0,1,1,0,1,1,0,1,1
